Date	Plot	Variable	S1	S2	S3	S4	S5	Percent	Cultivar	SowTreat	SowingD	DAS
2/12/2015	31	Bur3	0	0	0	0	0	0	Denmark	S2	28/07/2015	127
2/12/2015	31	Bur4	0	0	0	0	0	0	Denmark	S2	28/07/2015	127
2/12/2015	32	Bur3	0	0	0	0	0	0	Antas 	S2	28/07/2015	127
2/12/2015	32	Bur4	0	0	0	0	0	0	Antas 	S2	28/07/2015	127
2/12/2015	33	Bur3	0	0	0	0	0	0	Monti	S2	28/07/2015	127
2/12/2015	33	Bur4	0	0	0	0	0	0	Monti	S2	28/07/2015	127
2/12/2015	34	Bur3	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	127
2/12/2015	34	Bur4	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	127
2/12/2015	35	Bur3	0	0	0	0	0	0	Leura	S2	28/07/2015	127
2/12/2015	35	Bur4	0	0	0	0	0	0	Leura	S2	28/07/2015	127
2/12/2015	36	Bur3	0	0	0	0	0	0	Narrikup	S2	28/07/2015	127
2/12/2015	36	Bur4	0	0	0	0	0	0	Narrikup	S2	28/07/2015	127
2/12/2015	37	Bud	1	1	0	1	1	80	Denmark	S3	15/09/2015	78
2/12/2015	37	Early	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	37	Open	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	37	Petal	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	37	Bur1	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	37	Bur2	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	37	Bur3	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	38	Bud	1	1	1	0	0	60	Antas 	S3	15/09/2015	78
2/12/2015	38	Early	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	38	Open	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	38	Petal	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	38	Bur1	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	38	Bur2	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	38	Bur3	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	39	Bud	1	0	0	0	0	20	Woogenellup	S3	15/09/2015	78
2/12/2015	39	Early	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	39	Open	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	39	Petal	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	39	Bur1	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	39	Bur2	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	39	Bur3	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	40	Bud	1	0	1	0	0	40	Leura	S3	15/09/2015	78
2/12/2015	40	Early	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	40	Open	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	40	Petal	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	40	Bur1	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	40	Bur2	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	40	Bur3	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	41	Bud	1	1	1	1	1	100	Narrikup	S3	15/09/2015	78
2/12/2015	41	Early	1	1	0	0	0	40	Narrikup	S3	15/09/2015	78
2/12/2015	41	Open	1	1	1	0	1	80	Narrikup	S3	15/09/2015	78
2/12/2015	41	Petal	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	41	Bur1	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	41	Bur2	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	41	Bur3	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	42	Bud	1	1	1	1	1	100	Monti	S3	15/09/2015	78
2/12/2015	42	Early	0	0	1	1	0	40	Monti	S3	15/09/2015	78
2/12/2015	42	Open	1	1	1	0	1	80	Monti	S3	15/09/2015	78
2/12/2015	42	Petal	0	1	1	1	1	80	Monti	S3	15/09/2015	78
2/12/2015	42	Bur1	0	1	0	0	0	20	Monti	S3	15/09/2015	78
2/12/2015	42	Bur2	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	42	Bur3	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	43	Bud	1	1	1	1	1	100	Woogenellup	S3	15/09/2015	78
2/12/2015	43	Early	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	43	Open	1	0	0	0	0	20	Woogenellup	S3	15/09/2015	78
2/12/2015	43	Petal	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	43	Bur1	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	43	Bur2	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	43	Bur3	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	44	Bud	1	1	0	0	0	40	Leura	S3	15/09/2015	78
2/12/2015	44	Early	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	44	Open	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	44	Petal	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	44	Bur1	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	44	Bur2	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	44	Bur3	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	45	Bud	1	1	1	1	1	100	Narrikup	S3	15/09/2015	78
2/12/2015	45	Early	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	45	Open	1	1	1	1	0	80	Narrikup	S3	15/09/2015	78
2/12/2015	45	Petal	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	45	Bur1	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	45	Bur2	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	45	Bur3	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	46	Bud	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	46	Early	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	46	Open	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	46	Petal	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	46	Bur1	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	46	Bur2	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	46	Bur3	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	47	Bud	1	1	1	0	1	80	Denmark	S3	15/09/2015	78
2/12/2015	47	Early	0	0	0	0	1	20	Denmark	S3	15/09/2015	78
2/12/2015	47	Open	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	47	Petal	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	47	Bur1	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	47	Bur2	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	47	Bur3	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	48	Bud	1	1	1	1	1	100	Monti	S3	15/09/2015	78
2/12/2015	48	Early	0	1	1	0	0	40	Monti	S3	15/09/2015	78
2/12/2015	48	Open	0	0	1	0	1	40	Monti	S3	15/09/2015	78
2/12/2015	48	Petal	1	1	1	1	1	100	Monti	S3	15/09/2015	78
2/12/2015	48	Bur1	1	0	0	0	1	40	Monti	S3	15/09/2015	78
2/12/2015	48	Bur2	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	48	Bur3	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	49	Bud	1	0	0	0	1	40	Leura	S3	15/09/2015	78
2/12/2015	49	Early	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	49	Open	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	49	Petal	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	49	Bur1	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	49	Bur2	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	49	Bur3	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	50	Bud	1	1	1	1	1	100	Woogenellup	S3	15/09/2015	78
2/12/2015	50	Early	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	50	Open	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	50	Petal	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	50	Bur1	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	50	Bur2	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	50	Bur3	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	51	Bud	1	1	1	1	1	100	Antas 	S3	15/09/2015	78
2/12/2015	51	Early	0	0	1	0	0	20	Antas 	S3	15/09/2015	78
2/12/2015	51	Open	0	0	1	0	0	20	Antas 	S3	15/09/2015	78
2/12/2015	51	Petal	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	51	Bur1	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	51	Bur2	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	51	Bur3	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	52	Bud	1	1	1	1	1	100	Monti	S3	15/09/2015	78
2/12/2015	52	Early	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	52	Open	0	0	1	0	0	20	Monti	S3	15/09/2015	78
2/12/2015	52	Petal	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	52	Bur1	0	0	1	0	0	20	Monti	S3	15/09/2015	78
2/12/2015	52	Bur2	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	52	Bur3	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	53	Bud	1	1	1	1	1	100	Narrikup	S3	15/09/2015	78
2/12/2015	53	Early	0	0	1	0	0	20	Narrikup	S3	15/09/2015	78
2/12/2015	53	Open	0	0	0	0	1	20	Narrikup	S3	15/09/2015	78
2/12/2015	53	Petal	0	0	1	1	1	60	Narrikup	S3	15/09/2015	78
2/12/2015	53	Bur1	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	53	Bur2	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	53	Bur3	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	54	Bud	1	1	1	1	1	100	Denmark	S3	15/09/2015	78
2/12/2015	54	Early	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	54	Open	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	54	Petal	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	54	Bur1	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	54	Bur2	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	54	Bur3	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	37	Bur4	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	38	Bur4	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	39	Bur4	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	40	Bur4	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	41	Bur4	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	42	Bur4	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	43	Bur4	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	44	Bur4	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	45	Bur4	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	46	Bur4	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	47	Bur4	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
2/12/2015	48	Bur4	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	49	Bur4	0	0	0	0	0	0	Leura	S3	15/09/2015	78
2/12/2015	50	Bur4	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	78
2/12/2015	51	Bur4	0	0	0	0	0	0	Antas 	S3	15/09/2015	78
2/12/2015	52	Bur4	0	0	0	0	0	0	Monti	S3	15/09/2015	78
2/12/2015	53	Bur4	0	0	0	0	0	0	Narrikup	S3	15/09/2015	78
2/12/2015	54	Bur4	0	0	0	0	0	0	Denmark	S3	15/09/2015	78
7/12/2015	1	Bud	1	1	1	1	1	100	Antas 	S1	24/06/2015	166
7/12/2015	1	Early	0	0	0	1	0	20	Antas 	S1	24/06/2015	166
7/12/2015	1	Open	0	0	0	0	0	0	Antas 	S1	24/06/2015	166
7/12/2015	1	Petal	1	1	1	0	0	60	Antas 	S1	24/06/2015	166
7/12/2015	1	Bur1	1	1	1	0	1	80	Antas 	S1	24/06/2015	166
7/12/2015	1	Bur2	1	1	1	1	1	100	Antas 	S1	24/06/2015	166
7/12/2015	1	Bur3	1	1	0	0	0	40	Antas 	S1	24/06/2015	166
7/12/2015	1	Bud	0	0	0	0	0	0	Antas 	S1	24/06/2015	166
7/12/2015	2	Early	1	0	0	0	0	20	Monti	S1	24/06/2015	166
7/12/2015	2	Open	0	0	0	0	0	0	Monti	S1	24/06/2015	166
7/12/2015	2	Petal	0	1	1	0	0	40	Monti	S1	24/06/2015	166
7/12/2015	2	Bur1	1	1	1	1	0	80	Monti	S1	24/06/2015	166
7/12/2015	2	Bur2	1	1	1	1	0	80	Monti	S1	24/06/2015	166
7/12/2015	2	Bur3	1	0	1	1	0	60	Monti	S1	24/06/2015	166
7/12/2015	2	Bud	0	0	0	0	0	0	Monti	S1	24/06/2015	166
7/12/2015	3	Early	0	1	0	0	0	20	Denmark	S1	24/06/2015	166
7/12/2015	3	Open	0	0	0	1	1	40	Denmark	S1	24/06/2015	166
7/12/2015	3	Petal	1	0	1	1	0	60	Denmark	S1	24/06/2015	166
7/12/2015	3	Bur1	1	1	1	1	1	100	Denmark	S1	24/06/2015	166
7/12/2015	3	Bur2	1	1	1	1	1	100	Denmark	S1	24/06/2015	166
7/12/2015	3	Bur3	0	1	0	0	0	20	Denmark	S1	24/06/2015	166
7/12/2015	3	Bud	1	1	1	0	1	80	Denmark	S1	24/06/2015	166
7/12/2015	4	Early	0	0	0	1	0	20	Leura	S1	24/06/2015	166
7/12/2015	4	Open	1	0	0	0	0	20	Leura	S1	24/06/2015	166
7/12/2015	4	Petal	0	1	1	1	1	80	Leura	S1	24/06/2015	166
7/12/2015	4	Bur1	0	1	1	1	1	80	Leura	S1	24/06/2015	166
7/12/2015	4	Bur2	1	1	1	0	1	80	Leura	S1	24/06/2015	166
7/12/2015	4	Bur3	0	0	0	0	0	0	Leura	S1	24/06/2015	166
7/12/2015	4	Bud	0	1	0	1	1	60	Leura	S1	24/06/2015	166
7/12/2015	5	Early	0	0	1	0	0	20	Narrikup	S1	24/06/2015	166
7/12/2015	5	Open	0	0	0	0	0	0	Narrikup	S1	24/06/2015	166
7/12/2015	5	Petal	1	1	1	1	1	100	Narrikup	S1	24/06/2015	166
7/12/2015	5	Bur1	1	1	1	1	1	100	Narrikup	S1	24/06/2015	166
7/12/2015	5	Bur2	1	1	1	1	1	100	Narrikup	S1	24/06/2015	166
7/12/2015	5	Bur3	1	0	0	0	1	40	Narrikup	S1	24/06/2015	166
7/12/2015	5	Bud	0	0	1	1	1	60	Narrikup	S1	24/06/2015	166
7/12/2015	6	Early	0	1	0	0	0	20	Woogenellup	S1	24/06/2015	166
7/12/2015	6	Open	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	166
7/12/2015	6	Petal	1	1	1	1	1	100	Woogenellup	S1	24/06/2015	166
7/12/2015	6	Bur1	1	1	0	1	1	80	Woogenellup	S1	24/06/2015	166
7/12/2015	6	Bur2	1	1	1	1	1	100	Woogenellup	S1	24/06/2015	166
7/12/2015	6	Bur3	0	0	0	1	0	20	Woogenellup	S1	24/06/2015	166
7/12/2015	6	Bud	0	1	1	1	0	60	Woogenellup	S1	24/06/2015	166
7/12/2015	7	Early	0	0	0	0	1	20	Antas 	S1	24/06/2015	166
7/12/2015	7	Open	1	1	1	0	0	60	Antas 	S1	24/06/2015	166
7/12/2015	7	Petal	1	0	0	1	1	60	Antas 	S1	24/06/2015	166
7/12/2015	7	Bur1	1	1	1	1	1	100	Antas 	S1	24/06/2015	166
7/12/2015	7	Bur2	1	0	1	1	1	80	Antas 	S1	24/06/2015	166
7/12/2015	7	Bur3	0	0	0	0	0	0	Antas 	S1	24/06/2015	166
7/12/2015	7	Bud	1	1	1	1	1	100	Antas 	S1	24/06/2015	166
7/12/2015	8	Early	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	166
7/12/2015	8	Open	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	166
7/12/2015	8	Petal	1	1	1	1	1	100	Woogenellup	S1	24/06/2015	166
7/12/2015	8	Bur1	1	1	1	1	1	100	Woogenellup	S1	24/06/2015	166
7/12/2015	8	Bur2	1	1	1	1	1	100	Woogenellup	S1	24/06/2015	166
7/12/2015	8	Bur3	0	1	0	1	0	40	Woogenellup	S1	24/06/2015	166
7/12/2015	8	Bud	1	0	0	0	0	20	Woogenellup	S1	24/06/2015	166
7/12/2015	9	Early	0	0	0	1	1	40	Denmark	S1	24/06/2015	166
7/12/2015	9	Open	0	1	0	0	0	20	Denmark	S1	24/06/2015	166
7/12/2015	9	Petal	1	1	1	1	0	80	Denmark	S1	24/06/2015	166
7/12/2015	9	Bur1	1	1	1	1	1	100	Denmark	S1	24/06/2015	166
7/12/2015	9	Bur2	1	1	1	1	1	100	Denmark	S1	24/06/2015	166
7/12/2015	9	Bur3	0	0	1	0	1	40	Denmark	S1	24/06/2015	166
7/12/2015	9	Bud	0	0	0	1	0	20	Denmark	S1	24/06/2015	166
7/12/2015	10	Early	0	0	0	0	0	0	Monti	S1	24/06/2015	166
7/12/2015	10	Open	0	0	0	0	0	0	Monti	S1	24/06/2015	166
7/12/2015	10	Petal	1	1	1	0	1	80	Monti	S1	24/06/2015	166
7/12/2015	10	Bur1	1	1	1	1	1	100	Monti	S1	24/06/2015	166
7/12/2015	10	Bur2	1	1	1	1	1	100	Monti	S1	24/06/2015	166
7/12/2015	10	Bur3	0	0	1	0	1	40	Monti	S1	24/06/2015	166
7/12/2015	10	Bud	0	0	1	1	1	60	Monti	S1	24/06/2015	166
7/12/2015	11	Early	1	0	0	0	0	20	Narrikup	S1	24/06/2015	166
7/12/2015	11	Open	0	0	0	0	0	0	Narrikup	S1	24/06/2015	166
7/12/2015	11	Petal	1	1	1	0	1	80	Narrikup	S1	24/06/2015	166
7/12/2015	11	Bur1	1	1	1	1	1	100	Narrikup	S1	24/06/2015	166
7/12/2015	11	Bur2	1	1	1	1	1	100	Narrikup	S1	24/06/2015	166
7/12/2015	11	Bur3	0	1	1	1	1	80	Narrikup	S1	24/06/2015	166
7/12/2015	11	Bud	1	0	0	1	1	60	Narrikup	S1	24/06/2015	166
7/12/2015	12	Early	0	1	1	1	0	60	Leura	S1	24/06/2015	166
7/12/2015	12	Open	0	0	0	0	1	20	Leura	S1	24/06/2015	166
7/12/2015	12	Petal	1	1	1	0	1	80	Leura	S1	24/06/2015	166
7/12/2015	12	Bur1	1	1	1	1	1	100	Leura	S1	24/06/2015	166
7/12/2015	12	Bur2	1	1	1	1	1	100	Leura	S1	24/06/2015	166
7/12/2015	12	Bur3	1	0	0	0	0	20	Leura	S1	24/06/2015	166
7/12/2015	12	Bud	1	1	1	0	0	60	Leura	S1	24/06/2015	166
7/12/2015	13	Early	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	166
7/12/2015	13	Open	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	166
7/12/2015	13	Petal	1	1	1	0	1	80	Woogenellup	S1	24/06/2015	166
7/12/2015	13	Bur1	1	1	1	1	1	100	Woogenellup	S1	24/06/2015	166
7/12/2015	13	Bur2	1	1	1	1	1	100	Woogenellup	S1	24/06/2015	166
7/12/2015	13	Bur3	0	0	1	1	1	60	Woogenellup	S1	24/06/2015	166
7/12/2015	13	Bud	1	0	1	1	1	80	Woogenellup	S1	24/06/2015	166
7/12/2015	14	Early	0	0	0	0	0	0	Antas 	S1	24/06/2015	166
7/12/2015	14	Open	0	1	1	0	0	40	Antas 	S1	24/06/2015	166
7/12/2015	14	Petal	1	0	0	1	1	60	Antas 	S1	24/06/2015	166
7/12/2015	14	Bur1	1	1	1	1	1	100	Antas 	S1	24/06/2015	166
7/12/2015	14	Bur2	1	1	1	1	1	100	Antas 	S1	24/06/2015	166
7/12/2015	14	Bur3	0	1	0	0	0	20	Antas 	S1	24/06/2015	166
7/12/2015	14	Bud	0	0	1	0	0	20	Antas 	S1	24/06/2015	166
7/12/2015	15	Early	0	0	0	0	0	0	Monti	S1	24/06/2015	166
7/12/2015	15	Open	0	0	0	1	0	20	Monti	S1	24/06/2015	166
7/12/2015	15	Petal	1	1	1	0	1	80	Monti	S1	24/06/2015	166
7/12/2015	15	Bur1	1	1	1	1	1	100	Monti	S1	24/06/2015	166
7/12/2015	15	Bur2	1	1	1	1	1	100	Monti	S1	24/06/2015	166
7/12/2015	15	Bur3	0	1	1	0	0	40	Monti	S1	24/06/2015	166
7/12/2015	15	Bud	1	0	0	0	0	20	Monti	S1	24/06/2015	166
7/12/2015	16	Early	0	0	0	0	0	0	Narrikup	S1	24/06/2015	166
7/12/2015	16	Open	0	0	0	1	0	20	Narrikup	S1	24/06/2015	166
7/12/2015	16	Petal	0	0	1	0	1	40	Narrikup	S1	24/06/2015	166
7/12/2015	16	Bur1	1	1	1	1	1	100	Narrikup	S1	24/06/2015	166
7/12/2015	16	Bur2	1	1	1	1	1	100	Narrikup	S1	24/06/2015	166
7/12/2015	16	Bur3	1	1	1	0	1	80	Narrikup	S1	24/06/2015	166
7/12/2015	16	Bud	0	0	0	0	0	0	Narrikup	S1	24/06/2015	166
7/12/2015	17	Early	0	1	0	0	0	20	Denmark	S1	24/06/2015	166
7/12/2015	17	Open	0	0	1	0	0	20	Denmark	S1	24/06/2015	166
7/12/2015	17	Petal	1	1	1	0	0	60	Denmark	S1	24/06/2015	166
7/12/2015	17	Bur1	1	1	1	1	1	100	Denmark	S1	24/06/2015	166
7/12/2015	17	Bur2	1	1	1	1	1	100	Denmark	S1	24/06/2015	166
7/12/2015	17	Bur3	0	0	0	0	1	20	Denmark	S1	24/06/2015	166
7/12/2015	17	Bud	0	1	0	1	1	60	Denmark	S1	24/06/2015	166
7/12/2015	18	Early	1	0	1	0	0	40	Leura	S1	24/06/2015	166
7/12/2015	18	Open	0	0	0	0	0	0	Leura	S1	24/06/2015	166
7/12/2015	18	Petal	1	1	1	1	1	100	Leura	S1	24/06/2015	166
7/12/2015	18	Bur1	1	1	1	1	1	100	Leura	S1	24/06/2015	166
7/12/2015	18	Bur2	1	1	1	1	1	100	Leura	S1	24/06/2015	166
7/12/2015	18	Bur3	0	0	0	0	0	0	Leura	S1	24/06/2015	166
7/12/2015	1	Bur4	0	0	0	0	0	0	Antas 	S1	24/06/2015	166
7/12/2015	2	Bur4	0	0	0	0	0	0	Monti	S1	24/06/2015	166
7/12/2015	3	Bur4	0	0	0	0	0	0	Denmark	S1	24/06/2015	166
7/12/2015	4	Bur4	0	0	0	0	0	0	Leura	S1	24/06/2015	166
7/12/2015	5	Bur4	0	0	0	0	0	0	Narrikup	S1	24/06/2015	166
7/12/2015	6	Bur4	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	166
7/12/2015	7	Bur4	0	0	0	0	0	0	Antas 	S1	24/06/2015	166
7/12/2015	8	Bur4	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	166
7/12/2015	9	Bur4	0	0	0	0	0	0	Denmark	S1	24/06/2015	166
7/12/2015	10	Bur4	0	0	0	0	0	0	Monti	S1	24/06/2015	166
7/12/2015	11	Bur4	0	0	0	0	0	0	Narrikup	S1	24/06/2015	166
7/12/2015	12	Bur4	0	0	0	0	0	0	Leura	S1	24/06/2015	166
7/12/2015	13	Bur4	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	166
7/12/2015	14	Bur4	0	0	0	0	0	0	Antas 	S1	24/06/2015	166
7/12/2015	15	Bur4	0	0	0	0	0	0	Monti	S1	24/06/2015	166
7/12/2015	16	Bur4	0	0	0	0	0	0	Narrikup	S1	24/06/2015	166
7/12/2015	17	Bur4	0	0	0	0	0	0	Denmark	S1	24/06/2015	166
7/12/2015	18	Bur4	0	0	0	0	0	0	Leura	S1	24/06/2015	166
7/12/2015	19	Bud	1	1	0	0	0	40	Narrikup	S2	28/07/2015	132
7/12/2015	19	Early	0	0	0	0	1	20	Narrikup	S2	28/07/2015	132
7/12/2015	19	Open	1	0	0	0	0	20	Narrikup	S2	28/07/2015	132
7/12/2015	19	Petal	1	0	1	0	1	60	Narrikup	S2	28/07/2015	132
7/12/2015	19	Bur1	1	1	1	1	1	100	Narrikup	S2	28/07/2015	132
7/12/2015	19	Bur2	1	1	1	1	1	100	Narrikup	S2	28/07/2015	132
7/12/2015	20	Bud	1	0	0	0	0	20	Monti	S2	28/07/2015	132
7/12/2015	20	Early	0	0	0	0	1	20	Monti	S2	28/07/2015	132
7/12/2015	20	Open	0	0	1	1	0	40	Monti	S2	28/07/2015	132
7/12/2015	20	Petal	1	1	0	1	1	80	Monti	S2	28/07/2015	132
7/12/2015	20	Bur1	1	1	1	1	1	100	Monti	S2	28/07/2015	132
7/12/2015	20	Bur2	0	1	0	1	0	40	Monti	S2	28/07/2015	132
7/12/2015	21	Bud	1	1	0	0	1	60	Woogenellup	S2	28/07/2015	132
7/12/2015	21	Early	0	0	1	0	0	20	Woogenellup	S2	28/07/2015	132
7/12/2015	21	Open	1	0	0	0	0	20	Woogenellup	S2	28/07/2015	132
7/12/2015	21	Petal	1	1	1	1	1	100	Woogenellup	S2	28/07/2015	132
7/12/2015	21	Bur1	1	1	1	1	1	100	Woogenellup	S2	28/07/2015	132
7/12/2015	21	Bur2	0	1	0	1	0	40	Woogenellup	S2	28/07/2015	132
7/12/2015	22	Bud	1	1	1	1	1	100	Leura	S2	28/07/2015	132
7/12/2015	22	Early	0	1	0	0	1	40	Leura	S2	28/07/2015	132
7/12/2015	22	Open	0	0	1	0	0	20	Leura	S2	28/07/2015	132
7/12/2015	22	Petal	1	1	1	1	0	80	Leura	S2	28/07/2015	132
7/12/2015	22	Bur1	1	1	1	1	1	100	Leura	S2	28/07/2015	132
7/12/2015	22	Bur2	0	0	0	0	0	0	Leura	S2	28/07/2015	132
7/12/2015	23	Bud	0	0	0	0	1	20	Denmark	S2	28/07/2015	132
7/12/2015	23	Early	1	1	1	1	1	100	Denmark	S2	28/07/2015	132
7/12/2015	23	Open	0	0	0	0	0	0	Denmark	S2	28/07/2015	132
7/12/2015	23	Petal	1	1	0	1	1	80	Denmark	S2	28/07/2015	132
