"Cultivar" "SowTreat" "Variable" "Date" "SowingD" "DAS" "av_Perc" "av_TT" "av_DAS"
"929" "Monti" "S2" "Bur" 2015-12-18 2015-07-28 143 100 1103.7 143
"930" "Monti" "S2" "Bur" 2015-12-22 2015-07-28 147 100 1148.85 147
"931" "Monti" "S2" "Bur" 2015-12-29 2015-07-28 154 100 1223.1 154
"932" "Monti" "S2" "Bur" 2016-01-04 2015-07-28 160 NA 1308.5 160
"933" "Monti" "S2" "Bur" 2016-01-08 2015-07-28 164 100 1365.85 164
"934" "Monti" "S2" "Flowering" 2015-10-24 2015-07-28 88 0 644.4 88
"935" "Monti" "S2" "Flowering" 2015-10-28 2015-07-28 92 0 672.15 92
"936" "Monti" "S2" "Flowering" 2015-11-02 2015-07-28 97 26.6666666666667 710.05 97
"937" "Monti" "S2" "Flowering" 2015-11-04 2015-07-28 99 26.6666666666667 726.9 99
"938" "Monti" "S2" "Flowering" 2015-11-09 2015-07-28 104 100 766.6 104
"939" "Monti" "S2" "Flowering" 2015-11-14 2015-07-28 109 100 803.95 109
"940" "Monti" "S2" "Flowering" 2015-11-19 2015-07-28 114 93.3333333333333 832.6 114
"941" "Monti" "S2" "Flowering" 2015-11-24 2015-07-28 119 93.3333333333333 889.2 119
"942" "Monti" "S2" "Flowering" 2015-11-27 2015-07-28 122 66.6666666666667 918.1 122
"943" "Monti" "S2" "Flowering" 2015-12-02 2015-07-28 127 66.6666666666667 950.85 127
"944" "Monti" "S2" "Flowering" 2015-12-07 2015-07-28 132 100 999.7 132
"945" "Monti" "S2" "Flowering" 2015-12-10 2015-07-28 135 86.6666666666667 1027.15 135
"946" "Monti" "S2" "Flowering" 2015-12-14 2015-07-28 139 46.6666666666667 1057.5 139
"947" "Monti" "S2" "Flowering" 2015-12-18 2015-07-28 143 40 1103.7 143
"948" "Monti" "S2" "Flowering" 2015-12-22 2015-07-28 147 40 1148.85 147
"949" "Monti" "S2" "Flowering" 2015-12-29 2015-07-28 154 6.66666666666667 1223.1 154
"950" "Monti" "S2" "Flowering" 2016-01-04 2015-07-28 160 NA 1308.5 160
"951" "Monti" "S2" "Flowering" 2016-01-08 2015-07-28 164 0 1365.85 164
"952" "Monti" "S3" "Bud" 2015-11-12 2015-09-15 58 0 344.9 58
"953" "Monti" "S3" "Bud" 2015-11-16 2015-09-15 62 40 368.9 62
"954" "Monti" "S3" "Bud" 2015-11-20 2015-09-15 66 53.3333333333333 400.4 66
"955" "Monti" "S3" "Bud" 2015-11-27 2015-09-15 73 60 474.65 73
"956" "Monti" "S3" "Bud" 2015-12-02 2015-09-15 78 100 507.4 78
"957" "Monti" "S3" "Bud" 2015-12-07 2015-09-15 83 66.6666666666667 556.25 83
"958" "Monti" "S3" "Bud" 2015-12-10 2015-09-15 86 53.3333333333333 583.7 86
"959" "Monti" "S3" "Bud" 2015-12-14 2015-09-15 90 60 614.05 90
"960" "Monti" "S3" "Bud" 2015-12-18 2015-09-15 94 53.3333333333333 660.25 94
"961" "Monti" "S3" "Bud" 2015-12-21 2015-09-15 97 33.3333333333333 692.75 97
"962" "Monti" "S3" "Bud" 2015-12-24 2015-09-15 100 53.3333333333333 725.599999999999 100
"963" "Monti" "S3" "Bud" 2015-12-27 2015-09-15 103 33.3333333333333 750.2 103
"964" "Monti" "S3" "Bud" 2015-12-31 2015-09-15 107 6.66666666666667 803.2 107
"965" "Monti" "S3" "Bud" 2016-01-04 2015-09-15 111 6.66666666666667 865.05 111
"966" "Monti" "S3" "Bud" 2016-01-08 2015-09-15 115 20 922.4 115
"967" "Monti" "S3" "Bud" 2016-01-12 2015-09-15 119 0 959.5 119
"968" "Monti" "S3" "Bud" 2016-01-17 2015-09-15 124 13.3333333333333 1018.3 124
"969" "Monti" "S3" "Bud" 2016-01-22 2015-09-15 129 6.66666666666667 1084.25 129
"970" "Monti" "S3" "Bud" 2016-01-29 2015-09-15 136 6.66666666666667 1165.65 136
"971" "Monti" "S3" "Bud" 2016-02-04 2015-09-15 142 0 1244.45 142
"972" "Monti" "S3" "Bud" 2016-02-22 2015-09-15 160 0 1491.45 160
"973" "Monti" "S3" "Bur" 2015-11-12 2015-09-15 58 0 344.9 58
"974" "Monti" "S3" "Bur" 2015-11-16 2015-09-15 62 0 368.9 62
"975" "Monti" "S3" "Bur" 2015-11-20 2015-09-15 66 0 400.4 66
"976" "Monti" "S3" "Bur" 2015-11-27 2015-09-15 73 0 474.65 73
"977" "Monti" "S3" "Bur" 2015-12-02 2015-09-15 78 26.6666666666667 507.4 78
"978" "Monti" "S3" "Bur" 2015-12-07 2015-09-15 83 86.6666666666667 556.25 83
"979" "Monti" "S3" "Bur" 2015-12-10 2015-09-15 86 86.6666666666667 583.7 86
"980" "Monti" "S3" "Bur" 2015-12-14 2015-09-15 90 86.6666666666667 614.05 90
"981" "Monti" "S3" "Bur" 2015-12-18 2015-09-15 94 93.3333333333333 660.25 94
"982" "Monti" "S3" "Bur" 2015-12-21 2015-09-15 97 100 692.75 97
"983" "Monti" "S3" "Bur" 2015-12-24 2015-09-15 100 86.6666666666667 725.6 100
"984" "Monti" "S3" "Bur" 2015-12-27 2015-09-15 103 100 750.2 103
"985" "Monti" "S3" "Bur" 2015-12-31 2015-09-15 107 100 803.2 107
"986" "Monti" "S3" "Bur" 2016-01-04 2015-09-15 111 100 865.05 111
"987" "Monti" "S3" "Bur" 2016-01-08 2015-09-15 115 100 922.4 115
"988" "Monti" "S3" "Bur" 2016-01-12 2015-09-15 119 100 959.5 119
"989" "Monti" "S3" "Bur" 2016-01-17 2015-09-15 124 100 1018.3 124
"990" "Monti" "S3" "Bur" 2016-01-22 2015-09-15 129 100 1084.25 129
"991" "Monti" "S3" "Bur" 2016-01-29 2015-09-15 136 100 1165.65 136
"992" "Monti" "S3" "Bur" 2016-02-04 2015-09-15 142 100 1244.45 142
"993" "Monti" "S3" "Bur" 2016-02-22 2015-09-15 160 100 1491.45 160
"994" "Monti" "S3" "Flowering" 2015-11-12 2015-09-15 58 0 344.9 58
"995" "Monti" "S3" "Flowering" 2015-11-16 2015-09-15 62 6.66666666666667 368.9 62
"996" "Monti" "S3" "Flowering" 2015-11-20 2015-09-15 66 40 400.4 66
"997" "Monti" "S3" "Flowering" 2015-11-27 2015-09-15 73 40 474.65 73
"998" "Monti" "S3" "Flowering" 2015-12-02 2015-09-15 78 73.3333333333333 507.4 78
"999" "Monti" "S3" "Flowering" 2015-12-07 2015-09-15 83 93.3333333333333 556.25 83
"1000" "Monti" "S3" "Flowering" 2015-12-10 2015-09-15 86 93.3333333333333 583.7 86
"1001" "Monti" "S3" "Flowering" 2015-12-14 2015-09-15 90 100 614.05 90
"1002" "Monti" "S3" "Flowering" 2015-12-18 2015-09-15 94 80 660.25 94
"1003" "Monti" "S3" "Flowering" 2015-12-21 2015-09-15 97 80 692.75 97
"1004" "Monti" "S3" "Flowering" 2015-12-24 2015-09-15 100 93.3333333333333 725.6 100
"1005" "Monti" "S3" "Flowering" 2015-12-27 2015-09-15 103 80 750.2 103
"1006" "Monti" "S3" "Flowering" 2015-12-31 2015-09-15 107 73.3333333333333 803.2 107
"1007" "Monti" "S3" "Flowering" 2016-01-04 2015-09-15 111 46.6666666666667 865.05 111
"1008" "Monti" "S3" "Flowering" 2016-01-08 2015-09-15 115 53.3333333333333 922.4 115
"1009" "Monti" "S3" "Flowering" 2016-01-12 2015-09-15 119 26.6666666666667 959.5 119
"1010" "Monti" "S3" "Flowering" 2016-01-17 2015-09-15 124 33.3333333333333 1018.3 124
"1011" "Monti" "S3" "Flowering" 2016-01-22 2015-09-15 129 33.3333333333333 1084.25 129
"1012" "Monti" "S3" "Flowering" 2016-01-29 2015-09-15 136 13.3333333333333 1165.65 136
"1013" "Monti" "S3" "Flowering" 2016-02-04 2015-09-15 142 0 1244.45 142
"1014" "Monti" "S3" "Flowering" 2016-02-22 2015-09-15 160 0 1491.45 160
"1015" "Monti" "S4" "Bud" 2015-12-24 2015-11-05 49 0 435.15 49
"1016" "Monti" "S4" "Bud" 2015-12-27 2015-11-05 52 13.3333333333333 459.75 52
"1017" "Monti" "S4" "Bud" 2015-12-31 2015-11-05 56 66.6666666666667 512.75 56
"1018" "Monti" "S4" "Bud" 2016-01-04 2015-11-05 60 73.3333333333333 574.6 60
"1019" "Monti" "S4" "Bud" 2016-01-07 2015-11-05 63 66.6666666666667 621.7 63
"1020" "Monti" "S4" "Bud" 2016-01-12 2015-11-05 68 93.3333333333333 669.05 68
"1021" "Monti" "S4" "Bud" 2016-01-17 2015-11-05 73 93.3333333333333 727.85 73
"1022" "Monti" "S4" "Bud" 2016-01-21 2015-11-05 77 86.6666666666667 781.75 77
"1023" "Monti" "S4" "Bud" 2016-01-25 2015-11-05 81 73.3333333333333 823.25 81
"1024" "Monti" "S4" "Bud" 2016-01-29 2015-11-05 85 53.3333333333333 875.2 85
"1025" "Monti" "S4" "Bud" 2016-02-02 2015-11-05 89 46.6666666666667 933.55 89
"1026" "Monti" "S4" "Bud" 2016-02-05 2015-11-05 92 53.3333333333333 961.1 92
"1027" "Monti" "S4" "Bud" 2016-02-09 2015-11-05 96 20 1016.45 96
"1028" "Monti" "S4" "Bud" 2016-02-12 2015-11-05 99 20 1060.6 99
"1029" "Monti" "S4" "Bud" 2016-02-18 2015-11-05 105 20 1143.85 105
"1030" "Monti" "S4" "Bud" 2016-02-24 2015-11-05 111 20 1221.15 111
"1031" "Monti" "S4" "Bud" 2016-03-02 2015-11-05 118 0 1334.2 118
"1032" "Monti" "S4" "Bud" 2016-03-10 2015-11-05 126 0 1476.5 126
"1033" "Monti" "S4" "Bud" 2016-03-19 2015-11-05 135 6.66666666666667 1615.65 135
"1034" "Monti" "S4" "Bud" 2016-05-06 2015-11-05 183 0 2378.85 183
"1035" "Monti" "S4" "Bur" 2015-12-24 2015-11-05 49 0 435.15 49
"1036" "Monti" "S4" "Bur" 2015-12-27 2015-11-05 52 0 459.75 52
"1037" "Monti" "S4" "Bur" 2015-12-31 2015-11-05 56 0 512.75 56
"1038" "Monti" "S4" "Bur" 2016-01-04 2015-11-05 60 0 574.6 60
"1039" "Monti" "S4" "Bur" 2016-01-07 2015-11-05 63 0 621.7 63
"1040" "Monti" "S4" "Bur" 2016-01-12 2015-11-05 68 0 669.05 68
"1041" "Monti" "S4" "Bur" 2016-01-17 2015-11-05 73 6.66666666666667 727.85 73
"1042" "Monti" "S4" "Bur" 2016-01-21 2015-11-05 77 13.3333333333333 781.75 77
"1043" "Monti" "S4" "Bur" 2016-01-25 2015-11-05 81 53.3333333333333 823.25 81
"1044" "Monti" "S4" "Bur" 2016-01-29 2015-11-05 85 86.6666666666667 875.2 85
"1045" "Monti" "S4" "Bur" 2016-02-02 2015-11-05 89 66.6666666666667 933.55 89
"1046" "Monti" "S4" "Bur" 2016-02-05 2015-11-05 92 60 961.1 92
"1047" "Monti" "S4" "Bur" 2016-02-09 2015-11-05 96 100 1016.45 96
"1048" "Monti" "S4" "Bur" 2016-02-12 2015-11-05 99 100 1060.6 99
"1049" "Monti" "S4" "Bur" 2016-02-18 2015-11-05 105 93.3333333333333 1143.85 105
"1050" "Monti" "S4" "Bur" 2016-02-24 2015-11-05 111 100 1221.15 111
"1051" "Monti" "S4" "Bur" 2016-03-02 2015-11-05 118 100 1334.2 118
"1052" "Monti" "S4" "Bur" 2016-03-10 2015-11-05 126 100 1476.5 126
"1053" "Monti" "S4" "Bur" 2016-03-19 2015-11-05 135 100 1615.65 135
"1054" "Monti" "S4" "Bur" 2016-05-06 2015-11-05 183 100 2378.85 183
"1055" "Monti" "S4" "Flowering" 2015-12-24 2015-11-05 49 0 435.15 49
"1056" "Monti" "S4" "Flowering" 2015-12-27 2015-11-05 52 0 459.75 52
"1057" "Monti" "S4" "Flowering" 2015-12-31 2015-11-05 56 6.66666666666667 512.75 56
"1058" "Monti" "S4" "Flowering" 2016-01-04 2015-11-05 60 40 574.6 60
"1059" "Monti" "S4" "Flowering" 2016-01-07 2015-11-05 63 66.6666666666667 621.7 63
"1060" "Monti" "S4" "Flowering" 2016-01-12 2015-11-05 68 93.3333333333333 669.05 68
"1061" "Monti" "S4" "Flowering" 2016-01-17 2015-11-05 73 100 727.85 73
"1062" "Monti" "S4" "Flowering" 2016-01-21 2015-11-05 77 100 781.75 77
"1063" "Monti" "S4" "Flowering" 2016-01-25 2015-11-05 81 100 823.25 81
"1064" "Monti" "S4" "Flowering" 2016-01-29 2015-11-05 85 100 875.2 85
"1065" "Monti" "S4" "Flowering" 2016-02-02 2015-11-05 89 100 933.55 89
"1066" "Monti" "S4" "Flowering" 2016-02-05 2015-11-05 92 100 961.1 92
"1067" "Monti" "S4" "Flowering" 2016-02-09 2015-11-05 96 100 1016.45 96
"1068" "Monti" "S4" "Flowering" 2016-02-12 2015-11-05 99 100 1060.6 99
"1069" "Monti" "S4" "Flowering" 2016-02-18 2015-11-05 105 100 1143.85 105
"1070" "Monti" "S4" "Flowering" 2016-02-24 2015-11-05 111 100 1221.15 111
"1071" "Monti" "S4" "Flowering" 2016-03-02 2015-11-05 118 86.6666666666667 1334.2 118
"1072" "Monti" "S4" "Flowering" 2016-03-10 2015-11-05 126 73.3333333333333 1476.5 126
"1073" "Monti" "S4" "Flowering" 2016-03-19 2015-11-05 135 13.3333333333333 1615.65 135
"1074" "Monti" "S4" "Flowering" 2016-05-06 2015-11-05 183 0 2378.85 183
"1075" "Monti" "S5" "Bud" 2016-02-02 2015-12-15 49 0 598.95 49
"1076" "Monti" "S5" "Bud" 2016-02-05 2015-12-15 52 46.6666666666667 626.5 52
"1077" "Monti" "S5" "Bud" 2016-02-09 2015-12-15 56 53.3333333333333 681.85 56
"1078" "Monti" "S5" "Bud" 2016-02-11 2015-12-15 58 53.3333333333333 709.1 58
"1079" "Monti" "S5" "Bud" 2016-02-17 2015-12-15 64 80 798.65 64
"1080" "Monti" "S5" "Bud" 2016-02-23 2015-12-15 70 66.6666666666667 876.35 70
"1081" "Monti" "S5" "Bud" 2016-02-28 2015-12-15 75 73.3333333333333 943.55 75
"1082" "Monti" "S5" "Bud" 2016-03-04 2015-12-15 80 60 1045.1 80
"1083" "Monti" "S5" "Bud" 2016-03-08 2015-12-15 84 53.3333333333333 1116.35 84
"1084" "Monti" "S5" "Bud" 2016-03-12 2015-12-15 88 33.3333333333333 1167.7 88
"1085" "Monti" "S5" "Bud" 2016-03-16 2015-12-15 92 13.3333333333333 1231.15 92
"1086" "Monti" "S5" "Bud" 2016-03-23 2015-12-15 99 20 1336.5 99
"1087" "Monti" "S5" "Bud" 2016-04-13 2015-12-15 120 6.66666666666667 1674.8 120
"1088" "Monti" "S5" "Bud" 2016-05-06 2015-12-15 143 0 2044.25 143
"1089" "Monti" "S5" "Bud" 2016-05-12 2015-12-15 149 0 2127.6 149
"1090" "Monti" "S5" "Bud" 2016-05-19 2015-12-15 156 0 2233.25 156
"1091" "Monti" "S5" "Bur" 2016-02-02 2015-12-15 49 0 598.95 49
"1092" "Monti" "S5" "Bur" 2016-02-05 2015-12-15 52 0 626.5 52
"1093" "Monti" "S5" "Bur" 2016-02-09 2015-12-15 56 0 681.85 56
"1094" "Monti" "S5" "Bur" 2016-02-11 2015-12-15 58 0 709.1 58
"1095" "Monti" "S5" "Bur" 2016-02-17 2015-12-15 64 6.66666666666667 798.65 64
"1096" "Monti" "S5" "Bur" 2016-02-23 2015-12-15 70 80 876.35 70
"1097" "Monti" "S5" "Bur" 2016-02-28 2015-12-15 75 46.6666666666667 943.55 75
"1098" "Monti" "S5" "Bur" 2016-03-04 2015-12-15 80 66.6666666666667 1045.1 80
"1099" "Monti" "S5" "Bur" 2016-03-08 2015-12-15 84 100 1116.35 84
"1100" "Monti" "S5" "Bur" 2016-03-12 2015-12-15 88 100 1167.7 88
"1101" "Monti" "S5" "Bur" 2016-03-16 2015-12-15 92 100 1231.15 92
"1102" "Monti" "S5" "Bur" 2016-03-23 2015-12-15 99 93.3333333333333 1336.5 99
"1103" "Monti" "S5" "Bur" 2016-04-13 2015-12-15 120 100 1674.8 120
"1104" "Monti" "S5" "Bur" 2016-05-06 2015-12-15 143 100 2044.25 143
"1105" "Monti" "S5" "Bur" 2016-05-12 2015-12-15 149 100 2127.6 149
"1106" "Monti" "S5" "Bur" 2016-05-19 2015-12-15 156 100 2233.25 156
"1107" "Monti" "S5" "Flowering" 2016-02-02 2015-12-15 49 0 598.95 49
"1108" "Monti" "S5" "Flowering" 2016-02-05 2015-12-15 52 6.66666666666667 626.5 52
"1109" "Monti" "S5" "Flowering" 2016-02-09 2015-12-15 56 40 681.85 56
"1110" "Monti" "S5" "Flowering" 2016-02-11 2015-12-15 58 53.3333333333333 709.1 58
"1111" "Monti" "S5" "Flowering" 2016-02-17 2015-12-15 64 100 798.65 64
"1112" "Monti" "S5" "Flowering" 2016-02-23 2015-12-15 70 100 876.35 70
"1113" "Monti" "S5" "Flowering" 2016-02-28 2015-12-15 75 100 943.55 75
"1114" "Monti" "S5" "Flowering" 2016-03-04 2015-12-15 80 100 1045.1 80
"1115" "Monti" "S5" "Flowering" 2016-03-08 2015-12-15 84 100 1116.35 84
"1116" "Monti" "S5" "Flowering" 2016-03-12 2015-12-15 88 93.3333333333333 1167.7 88
"1117" "Monti" "S5" "Flowering" 2016-03-16 2015-12-15 92 100 1231.15 92
"1118" "Monti" "S5" "Flowering" 2016-03-23 2015-12-15 99 93.3333333333333 1336.5 99
"1119" "Monti" "S5" "Flowering" 2016-04-13 2015-12-15 120 66.6666666666667 1674.8 120
"1120" "Monti" "S5" "Flowering" 2016-05-06 2015-12-15 143 0 2044.25 143
"1121" "Monti" "S5" "Flowering" 2016-05-12 2015-12-15 149 6.66666666666667 2127.6 149
"1122" "Monti" "S5" "Flowering" 2016-05-19 2015-12-15 156 0 2233.25 156
"1123" "Monti" "S6" "Bud" 2016-05-06 2016-02-17 79 0 1245.6 79
"1124" "Monti" "S6" "Bur" 2016-05-06 2016-02-17 79 0 1245.6 79
"1125" "Monti" "S6" "Flowering" 2016-05-06 2016-02-17 79 0 1245.6 79
"1126" "Monti" "S7" "Bud" 2016-05-06 2016-03-15 52 0 827.35 52
"1127" "Monti" "S7" "Bur" 2016-05-06 2016-03-15 52 0 827.35 52
"1128" "Monti" "S7" "Flowering" 2016-05-06 2016-03-15 52 0 827.35 52
"1129" "Narrikup" "S1" "Bud" 2015-10-12 2015-06-24 110 0 1044.2 110
"1130" "Narrikup" "S1" "Bud" 2015-10-16 2015-06-24 114 26.6666666666667 1060.8 114
"1131" "Narrikup" "S1" "Bud" 2015-10-19 2015-06-24 117 26.6666666666667 1078.2 117
"1132" "Narrikup" "S1" "Bud" 2015-10-27 2015-06-24 125 80 1124.55 125
"1133" "Narrikup" "S1" "Bud" 2015-11-02 2015-06-24 131 53.3333333333333 1172.4 131
"1134" "Narrikup" "S1" "Bud" 2015-11-04 2015-06-24 133 33.3333333333333 1189.25 133
"1135" "Narrikup" "S1" "Bud" 2015-11-09 2015-06-24 138 66.6666666666667 1228.95 138
"1136" "Narrikup" "S1" "Bud" 2015-11-13 2015-06-24 142 66.6666666666667 1257.75 142
"1137" "Narrikup" "S1" "Bud" 2015-11-18 2015-06-24 147 73.3333333333333 1288.55 147
"1138" "Narrikup" "S1" "Bud" 2015-11-23 2015-06-24 152 50 1340.85 152
"1139" "Narrikup" "S1" "Bud" 2015-11-27 2015-06-24 156 20 1380.45 156
"1140" "Narrikup" "S1" "Bud" 2015-12-07 2015-06-24 166 40 1462.05 166
"1141" "Narrikup" "S1" "Bud" 2015-12-10 2015-06-24 169 20 1489.5 169
"1142" "Narrikup" "S1" "Bud" 2015-12-18 2015-06-24 177 0 1566.05 177
"1143" "Narrikup" "S1" "Bud" 2015-12-29 2015-06-24 188 0 1685.45 188
"1144" "Narrikup" "S1" "Bud" 2016-01-04 2015-06-24 194 NA 1770.85 194
"1145" "Narrikup" "S1" "Bud" 2016-01-15 2015-06-24 205 NA 1899.45 205
"1146" "Narrikup" "S1" "Bur" 2015-10-12 2015-06-24 110 0 1044.2 110
"1147" "Narrikup" "S1" "Bur" 2015-10-16 2015-06-24 114 0 1060.8 114
"1148" "Narrikup" "S1" "Bur" 2015-10-19 2015-06-24 117 0 1078.2 117
"1149" "Narrikup" "S1" "Bur" 2015-10-27 2015-06-24 125 0 1124.55 125
"1150" "Narrikup" "S1" "Bur" 2015-11-02 2015-06-24 131 0 1172.4 131
"1151" "Narrikup" "S1" "Bur" 2015-11-04 2015-06-24 133 0 1189.25 133
"1152" "Narrikup" "S1" "Bur" 2015-11-09 2015-06-24 138 46.6666666666667 1228.95 138
"1153" "Narrikup" "S1" "Bur" 2015-11-13 2015-06-24 142 86.6666666666667 1257.75 142
"1154" "Narrikup" "S1" "Bur" 2015-11-18 2015-06-24 147 93.3333333333333 1288.55 147
"1155" "Narrikup" "S1" "Bur" 2015-11-23 2015-06-24 152 88 1340.85 152
"1156" "Narrikup" "S1" "Bur" 2015-11-27 2015-06-24 156 100 1380.45 156
"1157" "Narrikup" "S1" "Bur" 2015-12-07 2015-06-24 166 100 1462.05 166
"1158" "Narrikup" "S1" "Bur" 2015-12-10 2015-06-24 169 100 1489.5 169
"1159" "Narrikup" "S1" "Bur" 2015-12-18 2015-06-24 177 100 1566.05 177
"1160" "Narrikup" "S1" "Bur" 2015-12-29 2015-06-24 188 100 1685.45 188
"1161" "Narrikup" "S1" "Bur" 2016-01-04 2015-06-24 194 NA 1770.85 194
"1162" "Narrikup" "S1" "Bur" 2016-01-15 2015-06-24 205 NA 1899.45 205
"1163" "Narrikup" "S1" "Flowering" 2015-10-12 2015-06-24 110 0 1044.2 110
"1164" "Narrikup" "S1" "Flowering" 2015-10-16 2015-06-24 114 0 1060.8 114
"1165" "Narrikup" "S1" "Flowering" 2015-10-19 2015-06-24 117 13.3333333333333 1078.2 117
"1166" "Narrikup" "S1" "Flowering" 2015-10-27 2015-06-24 125 80 1124.55 125
"1167" "Narrikup" "S1" "Flowering" 2015-11-02 2015-06-24 131 100 1172.4 131
"1168" "Narrikup" "S1" "Flowering" 2015-11-04 2015-06-24 133 100 1189.25 133
"1169" "Narrikup" "S1" "Flowering" 2015-11-09 2015-06-24 138 100 1228.95 138
"1170" "Narrikup" "S1" "Flowering" 2015-11-13 2015-06-24 142 100 1257.75 142
"1171" "Narrikup" "S1" "Flowering" 2015-11-18 2015-06-24 147 100 1288.55 147
"1172" "Narrikup" "S1" "Flowering" 2015-11-23 2015-06-24 152 100 1340.85 152
"1173" "Narrikup" "S1" "Flowering" 2015-11-27 2015-06-24 156 100 1380.45 156
"1174" "Narrikup" "S1" "Flowering" 2015-12-07 2015-06-24 166 80 1462.05 166
"1175" "Narrikup" "S1" "Flowering" 2015-12-10 2015-06-24 169 93.3333333333333 1489.5 169
"1176" "Narrikup" "S1" "Flowering" 2015-12-18 2015-06-24 177 20 1566.05 177
"1177" "Narrikup" "S1" "Flowering" 2015-12-29 2015-06-24 188 26.6666666666667 1685.45 188
"1178" "Narrikup" "S1" "Flowering" 2016-01-04 2015-06-24 194 NA 1770.85 194
"1179" "Narrikup" "S1" "Flowering" 2016-01-15 2015-06-24 205 NA 1899.45 205
"1180" "Narrikup" "S2" "Bud" 2015-10-24 2015-07-28 88 0 644.4 88
"1181" "Narrikup" "S2" "Bud" 2015-10-28 2015-07-28 92 13.3333333333333 672.15 92
"1182" "Narrikup" "S2" "Bud" 2015-11-02 2015-07-28 97 33.3333333333333 710.05 97
"1183" "Narrikup" "S2" "Bud" 2015-11-04 2015-07-28 99 40 726.9 99
"1184" "Narrikup" "S2" "Bud" 2015-11-09 2015-07-28 104 73.3333333333333 766.6 104
"1185" "Narrikup" "S2" "Bud" 2015-11-14 2015-07-28 109 53.3333333333333 803.95 109
"1186" "Narrikup" "S2" "Bud" 2015-11-19 2015-07-28 114 53.3333333333333 832.6 114
"1187" "Narrikup" "S2" "Bud" 2015-11-24 2015-07-28 119 33.3333333333333 889.2 119
"1188" "Narrikup" "S2" "Bud" 2015-11-27 2015-07-28 122 33.3333333333333 918.1 122
"1189" "Narrikup" "S2" "Bud" 2015-12-02 2015-07-28 127 40 950.85 127
"1190" "Narrikup" "S2" "Bud" 2015-12-07 2015-07-28 132 46.6666666666667 999.7 132
"1191" "Narrikup" "S2" "Bud" 2015-12-10 2015-07-28 135 33.3333333333333 1027.15 135
"1192" "Narrikup" "S2" "Bud" 2015-12-14 2015-07-28 139 26.6666666666667 1057.5 139
"1193" "Narrikup" "S2" "Bud" 2015-12-18 2015-07-28 143 33.3333333333333 1103.7 143
"1194" "Narrikup" "S2" "Bud" 2015-12-22 2015-07-28 147 13.3333333333333 1148.85 147
"1195" "Narrikup" "S2" "Bud" 2015-12-29 2015-07-28 154 0 1223.1 154
"1196" "Narrikup" "S2" "Bud" 2016-01-04 2015-07-28 160 NA 1308.5 160
"1197" "Narrikup" "S2" "Bud" 2016-01-08 2015-07-28 164 0 1365.85 164
"1198" "Narrikup" "S2" "Bur" 2015-10-24 2015-07-28 88 0 644.4 88
"1199" "Narrikup" "S2" "Bur" 2015-10-28 2015-07-28 92 0 672.15 92
"1200" "Narrikup" "S2" "Bur" 2015-11-02 2015-07-28 97 0 710.05 97
"1201" "Narrikup" "S2" "Bur" 2015-11-04 2015-07-28 99 0 726.9 99
"1202" "Narrikup" "S2" "Bur" 2015-11-09 2015-07-28 104 6.66666666666667 766.6 104
"1203" "Narrikup" "S2" "Bur" 2015-11-14 2015-07-28 109 46.6666666666667 803.95 109
"1204" "Narrikup" "S2" "Bur" 2015-11-19 2015-07-28 114 60 832.6 114
"1205" "Narrikup" "S2" "Bur" 2015-11-24 2015-07-28 119 80 889.2 119
"1206" "Narrikup" "S2" "Bur" 2015-11-27 2015-07-28 122 60 918.1 122
"1207" "Narrikup" "S2" "Bur" 2015-12-02 2015-07-28 127 100 950.85 127
"1208" "Narrikup" "S2" "Bur" 2015-12-07 2015-07-28 132 100 999.7 132
"1209" "Narrikup" "S2" "Bur" 2015-12-10 2015-07-28 135 100 1027.15 135
"1210" "Narrikup" "S2" "Bur" 2015-12-14 2015-07-28 139 100 1057.5 139
"1211" "Narrikup" "S2" "Bur" 2015-12-18 2015-07-28 143 93.3333333333333 1103.7 143
"1212" "Narrikup" "S2" "Bur" 2015-12-22 2015-07-28 147 100 1148.85 147
"1213" "Narrikup" "S2" "Bur" 2015-12-29 2015-07-28 154 100 1223.1 154
"1214" "Narrikup" "S2" "Bur" 2016-01-04 2015-07-28 160 NA 1308.5 160
"1215" "Narrikup" "S2" "Bur" 2016-01-08 2015-07-28 164 100 1365.85 164
"1216" "Narrikup" "S2" "Flowering" 2015-10-24 2015-07-28 88 0 644.4 88
"1217" "Narrikup" "S2" "Flowering" 2015-10-28 2015-07-28 92 0 672.15 92
"1218" "Narrikup" "S2" "Flowering" 2015-11-02 2015-07-28 97 13.3333333333333 710.05 97
"1219" "Narrikup" "S2" "Flowering" 2015-11-04 2015-07-28 99 54 726.9 99
"1220" "Narrikup" "S2" "Flowering" 2015-11-09 2015-07-28 104 93.3333333333333 766.6 104
"1221" "Narrikup" "S2" "Flowering" 2015-11-14 2015-07-28 109 100 803.95 109
"1222" "Narrikup" "S2" "Flowering" 2015-11-19 2015-07-28 114 100 832.6 114
"1223" "Narrikup" "S2" "Flowering" 2015-11-24 2015-07-28 119 100 889.2 119
"1224" "Narrikup" "S2" "Flowering" 2015-11-27 2015-07-28 122 100 918.1 122
"1225" "Narrikup" "S2" "Flowering" 2015-12-02 2015-07-28 127 100 950.85 127
"1226" "Narrikup" "S2" "Flowering" 2015-12-07 2015-07-28 132 73.3333333333333 999.7 132
"1227" "Narrikup" "S2" "Flowering" 2015-12-10 2015-07-28 135 86.6666666666667 1027.15 135
